Date,Public Health Unit,Cases by episode date,7 day rolling average: Cases by episode date,Cases rate by episode date,Cases by reported date,7 day rolling average: Cases by reported date,Cases rate by reported date,Hospitalizations by episode date,Hospitalizations rate by episode date,Hospitalizations by reported date,Hospalizations rate by reported date,Deaths,Deaths rate,B.1.1.7 (Alpha): Cases by episode date,B.1.1.7 (Alpha): Cases by reported date,B.1.351 (Beta): Cases by episode date,B.1.351 (Beta): Cases by reported date,P.1 (Gamma): Cases by episode date,P.1 (Gamma): Cases by reported date,B.1.617.2 (Delta): Cases by episode date,B.1.617.2 (Delta): Cases by reported date,Mutation: Cases by episode date,Mutation: Cases by reported date,Mutation not detected: Cases by episode date,Mutation not detected: Cases by reported date
"December 22, 2020",Brant County Health Unit,14,15,9.1,18,13,11.7,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 23, 2020",Brant County Health Unit,17,14,11.1,16,14,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 24, 2020",Brant County Health Unit,22,13,14.3,3,14,2,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 25, 2020",Brant County Health Unit,15,15,9.8,12,12,7.8,1,0.7,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 26, 2020",Brant County Health Unit,24,15,15.6,14,12,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 27, 2020",Brant County Health Unit,16,17,10.4,7,12,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 28, 2020",Brant County Health Unit,22,18,14.3,28,12,18.2,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 29, 2020",Brant County Health Unit,21,19,13.7,16,14,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 30, 2020",Brant County Health Unit,26,20,16.9,21,14,13.7,0,0,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"December 31, 2020",Brant County Health Unit,31,21,20.2,24,14,15.6,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 1, 2021",Brant County Health Unit,31,22,20.2,25,17,16.3,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 2, 2021",Brant County Health Unit,17,24,11.1,21,19,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 3, 2021",Brant County Health Unit,18,23,11.7,32,20,20.8,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 4, 2021",Brant County Health Unit,23,24,15,12,24,7.8,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 5, 2021",Brant County Health Unit,25,24,16.3,28,22,18.2,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 6, 2021",Brant County Health Unit,28,24,18.2,40,23,26,1,0.7,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 7, 2021",Brant County Health Unit,15,25,9.8,15,26,9.8,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
"January 8, 2021",Brant County Health Unit,14,22,9.1,27,25,17.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 9, 2021",Brant County Health Unit,10,20,6.5,28,25,18.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 10, 2021",Brant County Health Unit,8,19,5.2,9,26,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 11, 2021",Brant County Health Unit,20,18,13,14,23,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"January 12, 2021",Brant County Health Unit,14,17,9.1,21,23,13.7,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 13, 2021",Brant County Health Unit,12,16,7.8,31,22,20.2,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 14, 2021",Brant County Health Unit,6,13,3.9,24,21,15.6,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 15, 2021",Brant County Health Unit,11,12,7.2,13,22,8.5,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 16, 2021",Brant County Health Unit,11,12,7.2,9,20,5.9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"January 17, 2021",Brant County Health Unit,6,12,3.9,10,17,6.5,2,1.3,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 18, 2021",Brant County Health Unit,11,11,7.2,5,17,3.3,0,0,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 19, 2021",Brant County Health Unit,12,10,7.8,6,16,3.9,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 20, 2021",Brant County Health Unit,7,10,4.6,13,14,8.5,0,0,1,0.7,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
"January 21, 2021",Brant County Health Unit,7,9,4.6,11,11,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 22, 2021",Brant County Health Unit,13,9,8.5,13,10,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 23, 2021",Brant County Health Unit,7,10,4.6,6,10,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 24, 2021",Brant County Health Unit,2,9,1.3,7,9,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 25, 2021",Brant County Health Unit,9,8,5.9,13,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 26, 2021",Brant County Health Unit,9,8,5.9,12,10,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 27, 2021",Brant County Health Unit,1,8,0.7,5,11,3.3,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 28, 2021",Brant County Health Unit,4,7,2.6,8,10,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"January 29, 2021",Brant County Health Unit,7,6,4.6,6,9,3.9,0,0,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0
"January 30, 2021",Brant County Health Unit,8,6,5.2,6,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"January 31, 2021",Brant County Health Unit,5,6,3.3,4,8,2.6,0,0,0,0,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0
"February 1, 2021",Brant County Health Unit,10,6,6.5,4,8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 2, 2021",Brant County Health Unit,12,6,7.8,4,6,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 3, 2021",Brant County Health Unit,5,7,3.3,18,5,11.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 4, 2021",Brant County Health Unit,18,7,11.7,5,7,3.3,0,0,0,0,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0
"February 5, 2021",Brant County Health Unit,8,9,5.2,10,7,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"February 6, 2021",Brant County Health Unit,6,9,3.9,22,7,14.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 7, 2021",Brant County Health Unit,12,9,7.8,6,10,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 8, 2021",Brant County Health Unit,8,10,5.2,13,10,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 9, 2021",Brant County Health Unit,8,10,5.2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 10, 2021",Brant County Health Unit,5,9,3.3,5,11,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 11, 2021",Brant County Health Unit,8,9,5.2,14,9,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 12, 2021",Brant County Health Unit,8,8,5.2,1,10,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 13, 2021",Brant County Health Unit,9,8,5.9,13,9,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 14, 2021",Brant County Health Unit,8,8,5.2,7,7,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 15, 2021",Brant County Health Unit,8,8,5.2,6,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 16, 2021",Brant County Health Unit,9,8,5.9,11,7,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 17, 2021",Brant County Health Unit,16,8,10.4,4,8,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 18, 2021",Brant County Health Unit,8,9,5.2,7,8,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 19, 2021",Brant County Health Unit,9,9,5.9,19,7,12.4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"February 20, 2021",Brant County Health Unit,8,10,5.2,6,10,3.9,1,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 21, 2021",Brant County Health Unit,15,9,9.8,5,9,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"February 22, 2021",Brant County Health Unit,16,10,10.4,6,8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"February 23, 2021",Brant County Health Unit,22,12,14.3,14,8,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 24, 2021",Brant County Health Unit,40,13,26,26,9,16.9,1,0.7,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0
"February 25, 2021",Brant County Health Unit,38,17,24.7,35,12,22.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"February 26, 2021",Brant County Health Unit,22,21,14.3,26,16,16.9,1,0.7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"February 27, 2021",Brant County Health Unit,13,23,8.5,34,17,22.1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
"February 28, 2021",Brant County Health Unit,9,24,5.9,12,21,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"March 1, 2021",Brant County Health Unit,11,23,7.2,20,22,13,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"March 2, 2021",Brant County Health Unit,9,22,5.9,4,24,2.6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
"March 3, 2021",Brant County Health Unit,16,20,10.4,10,22,6.5,0,0,1,0.7,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"March 4, 2021",Brant County Health Unit,10,17,6.5,8,20,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"March 5, 2021",Brant County Health Unit,18,13,11.7,8,16,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"March 6, 2021",Brant County Health Unit,5,12,3.3,24,14,15.6,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"March 7, 2021",Brant County Health Unit,11,11,7.2,6,12,3.9,0,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0
"March 8, 2021",Brant County Health Unit,15,11,9.8,13,11,8.5,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0
"March 9, 2021",Brant County Health Unit,23,12,15,11,10,7.2,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0
"March 10, 2021",Brant County Health Unit,21,14,13.7,12,11,7.8,1,0.7,0,0,1,0.7,2,0,0,0,0,3,0,0,4,3,0,0
"March 11, 2021",Brant County Health Unit,17,15,11.1,21,12,13.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"March 12, 2021",Brant County Health Unit,18,16,11.7,11,14,7.2,0,0,1,0.7,0,0,0,3,0,0,0,2,0,0,2,0,0,0
"March 13, 2021",Brant County Health Unit,17,16,11.1,26,14,16.9,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3,1,0,0
"March 14, 2021",Brant County Health Unit,8,17,5.2,17,14,11.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"March 15, 2021",Brant County Health Unit,9,17,5.9,15,16,9.8,2,1.3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
"March 16, 2021",Brant County Health Unit,10,16,6.5,9,16,5.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
"March 17, 2021",Brant County Health Unit,13,14,8.5,10,16,6.5,1,0.7,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0
"March 18, 2021",Brant County Health Unit,6,13,3.9,5,16,3.3,0,0,1,0.7,0,0,0,0,0,0,1,1,0,0,2,1,0,0
"March 19, 2021",Brant County Health Unit,16,12,10.4,16,13,10.4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,9,2,0,0
"March 20, 2021",Brant County Health Unit,10,11,6.5,14,14,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0
"March 21, 2021",Brant County Health Unit,7,10,4.6,5,12,3.3,0,0,1,0.7,0,0,0,0,0,0,0,0,0,0,2,2,1,0
"March 22, 2021",Brant County Health Unit,18,10,11.7,3,11,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,2,0,0
"March 23, 2021",Brant County Health Unit,14,11,9.1,7,9,4.6,3,2,0,0,0,0,3,0,0,0,2,0,0,0,2,2,0,0
"March 24, 2021",Brant County Health Unit,16,12,10.4,21,9,13.7,1,0.7,0,0,0,0,3,0,0,0,1,0,0,0,4,6,0,0
"March 25, 2021",Brant County Health Unit,16,12,10.4,13,10,8.5,1,0.7,2,1.3,1,0.7,3,0,0,0,1,1,0,0,4,2,0,1
"March 26, 2021",Brant County Health Unit,18,14,11.7,9,11,5.9,0,0,1,0.7,0,0,4,2,0,0,1,0,0,0,3,6,1,0
"March 27, 2021",Brant County Health Unit,13,14,8.5,12,10,7.8,0,0,0,0,0,0,2,3,0,0,3,0,0,0,2,4,0,0
"March 28, 2021",Brant County Health Unit,22,15,14.3,15,10,9.8,1,0.7,2,1.3,0,0,8,4,0,0,0,4,0,0,4,1,0,2
"March 29, 2021",Brant County Health Unit,23,17,15,16,11,10.4,2,1.3,0,0,0,0,4,4,0,0,2,1,0,0,3,0,0,0
"March 30, 2021",Brant County Health Unit,20,17,13,14,13,9.1,0,0,0,0,0,0,5,2,0,0,0,1,0,0,6,2,1,0
"March 31, 2021",Brant County Health Unit,28,18,18.2,20,14,13,1,0.7,0,0,0,0,10,3,0,0,0,0,0,0,5,9,0,0
"April 1, 2021",Brant County Health Unit,36,20,23.4,27,14,17.6,0,0,0,0,0,0,13,5,0,0,0,1,0,0,9,4,0,0
"April 2, 2021",Brant County Health Unit,25,23,16.3,11,16,7.2,2,1.3,0,0,0,0,6,3,0,0,0,2,0,0,2,1,0,0
"April 3, 2021",Brant County Health Unit,23,24,15,10,16,6.5,1,0.7,0,0,0,0,7,4,0,0,0,0,0,0,2,2,1,0
"April 4, 2021",Brant County Health Unit,13,25,8.5,35,16,22.8,0,0,2,1.3,0,0,2,10,0,0,0,0,0,0,3,6,0,0
"April 5, 2021",Brant County Health Unit,31,24,20.2,47,19,30.6,0,0,4,2.6,0,0,14,18,0,0,0,0,0,0,4,5,2,1
"April 6, 2021",Brant County Health Unit,32,25,20.8,22,23,14.3,0,0,1,0.7,0,0,19,7,0,0,1,0,0,0,5,3,0,1
"April 7, 2021",Brant County Health Unit,43,27,28,34,25,22.1,2,1.3,0,0,0,0,21,12,0,0,2,0,0,0,5,6,0,0
"April 8, 2021",Brant County Health Unit,33,29,21.5,15,27,9.8,3,2,0,0,0,0,13,12,0,0,1,0,0,0,8,2,0,0
"April 9, 2021",Brant County Health Unit,37,29,24.1,31,25,20.2,2,1.3,1,0.7,0,0,12,10,0,0,0,2,0,0,15,3,0,0
"April 10, 2021",Brant County Health Unit,39,30,25.4,33,28,21.5,1,0.7,0,0,0,0,12,15,0,0,0,0,0,0,21,6,2,0
"April 11, 2021",Brant County Health Unit,40,33,26,12,31,7.8,3,2,1,0.7,0,0,15,7,0,0,0,0,0,0,18,2,1,0
"April 12, 2021",Brant County Health Unit,28,36,18.2,58,28,37.8,3,2,4,2.6,0,0,6,27,0,0,0,1,0,0,9,17,1,0
"April 13, 2021",Brant County Health Unit,37,36,24.1,45,29,29.3,1,0.7,2,1.3,0,0,10,21,0,0,0,0,0,0,19,9,0,3
"April 14, 2021",Brant County Health Unit,33,37,21.5,49,33,31.9,1,0.7,1,0.7,0,0,15,7,0,0,1,0,0,0,9,27,0,2
"April 15, 2021",Brant County Health Unit,33,35,21.5,52,35,33.9,2,1.3,2,1.3,0,0,11,7,0,0,0,0,1,0,11,35,1,0
"April 16, 2021",Brant County Health Unit,36,35,23.4,21,40,13.7,0,0,0,0,0,0,8,4,0,0,1,0,0,0,15,11,0,0
"April 17, 2021",Brant County Health Unit,38,35,24.7,28,39,18.2,2,1.3,2,1.3,0,0,14,8,0,0,1,2,0,0,13,7,0,1
"April 18, 2021",Brant County Health Unit,33,35,21.5,37,38,24.1,1,0.7,3,2,1,0.7,8,12,0,0,2,2,0,0,13,10,1,0
"April 19, 2021",Brant County Health Unit,51,34,33.2,41,41,26.7,1,0.7,2,1.3,0,0,13,10,0,0,2,0,0,1,21,18,1,0
"April 20, 2021",Brant County Health Unit,33,37,21.5,48,39,31.3,0,0,2,1.3,1,0.7,14,25,0,0,0,1,0,0,9,17,0,0
"April 21, 2021",Brant County Health Unit,43,37,28,51,39,33.2,1,0.7,2,1.3,1,0.7,13,11,0,0,0,2,0,0,13,17,1,1
"April 22, 2021",Brant County Health Unit,31,38,20.2,40,40,26,2,1.3,1,0.7,0,0,15,7,0,0,1,2,0,0,12,20,0,2
"April 23, 2021",Brant County Health Unit,26,38,16.9,24,38,15.6,1,0.7,0,0,0,0,16,6,0,0,0,0,0,0,6,10,1,0
"April 24, 2021",Brant County Health Unit,21,36,13.7,43,38,28,2,1.3,2,1.3,1,0.7,8,20,0,0,2,0,0,0,3,13,2,0
"April 25, 2021",Brant County Health Unit,20,34,13,22,41,14.3,2,1.3,1,0.7,0,0,13,9,0,0,0,0,0,0,5,3,0,2
"April 26, 2021",Brant County Health Unit,21,32,13.7,17,38,11.1,2,1.3,1,0.7,0,0,11,11,0,0,1,1,0,0,6,2,0,0
"April 27, 2021",Brant County Health Unit,26,28,16.9,27,35,17.6,1,0.7,1,0.7,1,0.7,11,16,2,0,0,0,0,0,7,6,1,0
"April 28, 2021",Brant County Health Unit,33,27,21.5,28,32,18.2,0,0,1,0.7,0,0,7,11,0,2,2,0,0,0,12,9,1,2
"April 29, 2021",Brant County Health Unit,24,25,15.6,28,29,18.2,0,0,1,0.7,0,0,10,14,0,0,2,0,1,0,7,8,0,1
"April 30, 2021",Brant County Health Unit,11,24,7.2,35,27,22.8,1,0.7,1,0.7,0,0,5,15,0,0,1,2,0,0,4,15,0,0
"May 1, 2021",Brant County Health Unit,27,22,17.6,16,29,10.4,0,0,0,0,0,0,10,7,0,0,1,1,0,1,6,3,1,0
"May 2, 2021",Brant County Health Unit,18,23,11.7,22,25,14.3,0,0,0,0,0,0,9,6,0,0,2,0,0,0,4,8,0,0
"May 3, 2021",Brant County Health Unit,28,23,18.2,19,25,12.4,1,0.7,0,0,1,0.7,11,10,0,0,3,1,1,0,6,3,0,1
"May 4, 2021",Brant County Health Unit,28,24,18.2,30,25,19.5,0,0,2,1.3,1,0.7,11,9,0,0,5,0,0,0,7,7,0,1
"May 5, 2021",Brant County Health Unit,29,24,18.9,27,25,17.6,1,0.7,1,0.7,0,0,16,17,0,0,5,6,0,0,5,0,0,0
"May 6, 2021",Brant County Health Unit,20,24,13,32,25,20.8,0,0,0,0,0,0,7,8,0,0,5,9,0,0,5,7,1,0
"May 7, 2021",Brant County Health Unit,20,23,13,14,26,9.1,0,0,0,0,0,0,11,3,0,0,3,3,0,1,2,4,1,1
"May 8, 2021",Brant County Health Unit,19,24,12.4,18,23,11.7,0,0,1,0.7,0,0,3,11,0,0,6,2,1,0,6,5,0,0
"May 9, 2021",Brant County Health Unit,18,23,11.7,3,23,2,1,0.7,0,0,0,0,10,2,0,0,1,1,0,0,2,0,0,0
"May 10, 2021",Brant County Health Unit,14,23,9.1,33,20,21.5,1,0.7,1,0.7,0,0,4,15,0,0,0,5,0,0,6,7,0,1
"May 11, 2021",Brant County Health Unit,26,21,16.9,28,22,18.2,1,0.7,1,0.7,0,0,11,16,0,0,4,3,1,0,3,6,2,0
"May 12, 2021",Brant County Health Unit,26,21,16.9,19,22,12.4,0,0,1,0.7,0,0,9,9,0,0,5,2,2,0,5,4,0,1
"May 13, 2021",Brant County Health Unit,14,20,9.1,24,21,15.6,2,1.3,2,1.3,0,0,7,12,0,0,1,4,2,0,3,3,1,0
"May 14, 2021",Brant County Health Unit,17,20,11.1,20,20,13,1,0.7,0,0,0,0,4,7,0,0,2,3,3,0,2,5,0,1
"May 15, 2021",Brant County Health Unit,15,19,9.8,16,21,10.4,1,0.7,0,0,0,0,8,4,0,0,3,3,0,4,1,3,0,1
"May 16, 2021",Brant County Health Unit,16,19,10.4,20,20,13,0,0,1,0.7,0,0,7,3,0,0,0,5,2,3,5,2,0,0
"May 17, 2021",Brant County Health Unit,12,18,7.8,9,23,5.9,0,0,1,0.7,0,0,8,5,0,0,0,0,1,1,2,3,0,0
"May 18, 2021",Brant County Health Unit,12,18,7.8,24,19,15.6,0,0,0,0,0,0,5,12,0,0,1,2,1,2,2,4,0,0
"May 19, 2021",Brant County Health Unit,18,16,11.7,14,19,9.1,0,0,0,0,0,0,4,8,0,0,0,0,2,2,7,1,0,0
"May 20, 2021",Brant County Health Unit,12,15,7.8,21,18,13.7,0,0,1,0.7,0,0,6,6,0,0,0,1,1,1,3,9,0,0
"May 21, 2021",Brant County Health Unit,10,15,6.5,8,18,5.2,0,0,0,0,0,0,4,4,0,0,1,0,0,1,1,1,0,0
"May 22, 2021",Brant County Health Unit,11,14,7.2,10,16,6.5,0,0,0,0,0,0,5,2,0,0,0,1,0,1,4,2,0,0
"May 23, 2021",Brant County Health Unit,8,13,5.2,12,15,7.8,1,0.7,0,0,0,0,2,4,0,0,0,1,0,0,4,4,0,0
"May 24, 2021",Brant County Health Unit,10,12,6.5,7,14,4.6,1,0.7,2,1.3,0,0,5,3,0,0,0,0,0,0,2,2,0,0
"May 25, 2021",Brant County Health Unit,17,12,11.1,13,14,8.5,1,0.7,1,0.7,0,0,11,6,0,0,0,0,0,1,2,3,0,0
"May 26, 2021",Brant County Health Unit,10,12,6.5,19,12,12.4,0,0,0,0,0,0,8,11,0,0,0,0,0,0,1,4,0,0
"May 27, 2021",Brant County Health Unit,12,11,7.8,9,13,5.9,0,0,0,0,0,0,10,4,0,0,2,0,0,0,0,3,0,0
"May 28, 2021",Brant County Health Unit,11,11,7.2,21,11,13.7,1,0.7,0,0,0,0,10,17,0,0,1,1,0,0,0,3,0,0
"May 29, 2021",Brant County Health Unit,12,11,7.8,7,13,4.6,0,0,1,0.7,0,0,6,6,0,0,0,1,0,0,4,0,0,0
"May 30, 2021",Brant County Health Unit,12,11,7.8,11,13,7.2,0,0,0,0,0,0,7,8,0,0,2,0,0,0,2,1,0,0
"May 31, 2021",Brant County Health Unit,10,12,6.5,5,12,3.3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,1,1,0,0
"June 1, 2021",Brant County Health Unit,12,12,7.8,12,12,7.8,0,0,0,0,0,0,7,4,0,0,2,3,0,0,1,2,0,0
"June 2, 2021",Brant County Health Unit,4,11,2.6,14,12,9.1,1,0.7,0,0,0,0,2,10,0,0,0,0,0,0,0,2,0,0
"June 3, 2021",Brant County Health Unit,7,10,4.6,12,11,7.8,1,0.7,0,0,0,0,2,8,0,0,1,2,0,0,2,0,0,0
"June 4, 2021",Brant County Health Unit,4,10,2.6,9,12,5.9,0,0,2,1.3,0,0,1,5,0,0,1,1,0,0,1,3,0,0
"June 5, 2021",Brant County Health Unit,6,9,3.9,10,10,6.5,1,0.7,0,0,0,0,3,4,0,0,0,0,0,0,1,1,0,0
"June 6, 2021",Brant County Health Unit,7,8,4.6,6,10,3.9,0,0,1,0.7,0,0,2,2,0,0,0,0,0,0,4,2,0,0
"June 7, 2021",Brant County Health Unit,6,7,3.9,5,10,3.3,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0
"June 8, 2021",Brant County Health Unit,8,7,5.2,5,10,3.3,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,1,0,0
"June 9, 2021",Brant County Health Unit,8,6,5.2,8,9,5.2,0,0,0,0,0,0,2,3,0,0,0,0,1,0,3,3,0,0
"June 10, 2021",Brant County Health Unit,2,7,1.3,12,8,7.8,0,0,0,0,0,0,1,6,0,0,0,0,0,1,0,2,0,0
"June 11, 2021",Brant County Health Unit,2,6,1.3,4,8,2.6,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0
"June 12, 2021",Brant County Health Unit,3,6,2,3,7,2,0,0,1,0.7,0,0,0,2,0,0,0,0,0,0,2,0,0,0
"June 13, 2021",Brant County Health Unit,3,5,2,3,6,2,1,0.7,0,0,0,0,0,2,0,0,0,0,1,0,1,1,0,0
"June 14, 2021",Brant County Health Unit,3,5,2,3,6,2,0,0,1,0.7,0,0,0,2,0,0,0,0,1,0,2,0,0,0
"June 15, 2021",Brant County Health Unit,1,4,0.7,8,5,5.2,1,0.7,1,0.7,0,0,0,0,0,0,0,1,0,2,0,4,0,0
"June 16, 2021",Brant County Health Unit,6,3,3.9,0,6,0,2,1.3,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0
"June 17, 2021",Brant County Health Unit,1,3,0.7,5,5,3.3,0,0,1,0.7,0,0,1,1,0,0,0,0,0,1,0,3,0,0
"June 18, 2021",Brant County Health Unit,1,3,0.7,1,4,0.7,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"June 19, 2021",Brant County Health Unit,0,3,0,2,3,1.3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"June 20, 2021",Brant County Health Unit,1,2,0.7,2,3,1.3,0,0,1,0.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"June 21, 2021",Brant County Health Unit,3,2,2,1,3,0.7,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0
"June 22, 2021",Brant County Health Unit,4,2,2.6,1,3,0.7,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0
"June 23, 2021",Brant County Health Unit,1,2,0.7,2,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"June 24, 2021",Brant County Health Unit,1,2,0.7,2,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
"June 25, 2021",Brant County Health Unit,2,2,1.3,2,2,1.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"June 26, 2021",Brant County Health Unit,0,2,0,4,2,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"June 27, 2021",Brant County Health Unit,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"June 28, 2021",Brant County Health Unit,2,2,1.3,1,2,0.7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
